Town,VName,Vendor,VAddrs,VType,Spons,CCode,VGrp,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Qtr,
54,Glastonbury,0000000054,001,00,,11000-17030-84003-2005-170013-,1,1612.0000,5/25/2005,Adult Education - Cooperative,ADED_CO_MAY_2005,2005/05/25 #: ADED_CO_MAY_2005,05/25/2005,11000-17030-84003-2005,54,11000-17030-84003-170013,QE-4 06/30,
54,Glastonbury,0000000054,008,00,,11000-17041-82010-2005-170002-,1,936182.0000,1/25/2005,Education Equalization,ECSTIFF_JAN_2005,2005/01/25 #: ECSTIFF_JAN_2005,01/25/2005,11000-17041-82010-2005,54,11000-17041-82010-170002,QE-3 03/31,
54,Glastonbury,0000000054,008,00,,11000-17041-82010-2005-170002-,1,932755.0000,10/22/2004,Education Equalization,ECSTIFF_OCT_2004,2004/10/22 #: ECSTIFF_OCT_2004,10/22/2004,11000-17041-82010-2005,54,11000-17041-82010-170002,QE-2 12/31,
54,Glastonbury,0000000054,008,00,,11000-17041-82010-2005-170002-,1,1933123.0000,4/25/2005,Education Equalization,ECSTIFF_APR_2005,2005/04/25 #: ECSTIFF_APR_2005,04/25/2005,11000-17041-82010-2005,54,11000-17041-82010-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,11000-17042-82079-2005-170002-,1,2916.0000,6/25/2005,Bilingual Education,80957,2005/06/25 #: 80957,06/25/2005,11000-17042-82079-2005,54,11000-17042-82079-170002,QE-4 06/30,
54,Glastonbury,0000000054,008,00,,11000-17047-82016-2005-      -,1,40271.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF_FEB05,2005/02/22 #: SPEDAPI_STF_FEB05,02/22/2005,11000-17047-82016-2005,54,11000-17047-82016-      ,QE-3 03/31,
54,Glastonbury,0000000054,008,00,,11000-17047-82016-2005-      -,1,4756.0000,5/25/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF_MAY_2005,2005/05/25 #: SPEDAPI_STF_MAY_2005,05/25/2005,11000-17047-82016-2005,54,11000-17047-82016-      ,QE-4 06/30,
54,Glastonbury,0000000054,008,00,,11000-17047-82018-2005-      -,1,606352.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_STF_FEB05,2005/02/22 #: SPEDEXCS_STF_FEB05,02/22/2005,11000-17047-82018-2005,54,11000-17047-82018-      ,QE-3 03/31,
54,Glastonbury,0000000054,008,00,,11000-17047-82018-2005-      -,1,272091.0000,5/25/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_STF_MAY_2005,2005/05/25 #: SPEDEXCS_STF_MAY_2005,05/25/2005,11000-17047-82018-2005,54,11000-17047-82018-      ,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,11000-17052-82079-2005-170002-,1,4506.0000,11/3/2004,Youth Service Bureau,70235,2004/11/03 #: 70235,11/03/2004,11000-17052-82079-2005,54,11000-17052-82079-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,11000-17052-82079-2005-170002-,1,11049.0000,10/7/2004,Youth Service Bureau,70150,2004/10/07 #: 70150,10/07/2004,11000-17052-82079-2005,54,11000-17052-82079-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,11000-17052-82079-2005-170002-,1,4507.0000,12/6/2004,Youth Service Bureau,70325,2004/12/06 #: 70325,12/06/2004,11000-17052-82079-2005,54,11000-17052-82079-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,11000-17053-82060-2005-      -,1,91691.0000,4/27/2005,Open Choice,OPATTEND_2005,2005/04/27 #: OPATTEND_2005,04/27/2005,11000-17053-82060-2005,54,11000-17053-82060-      ,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,11000-17057-82061-2005-      -,1,134930.0000,10/22/2004,Magnet School-Transportation,MGNTRAN_OCT_2004,2004/10/22 #: MGNTRAN_OCT_2004,10/22/2004,11000-17057-82061-2005,54,11000-17057-82061-      ,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,11000-17057-82061-2005-      -,1,134930.0000,5/25/2005,Magnet School-Transportation,MGNTRAN_MAY_2005,2005/05/25 #: MGNTRAN_MAY_2005,05/25/2005,11000-17057-82061-2005,54,11000-17057-82061-      ,QE-4 06/30,
54,Glastonbury,0000000054,000,03,,12052-40312-82079-2005-170003-,1,107857.0000,3/8/2005,State Funds For Tech. Infrastructure,60157,2005/03/08 #: 60157,03/08/2005,12052-40312-82079-2005,54,12052-40312-82079-170003,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2004-170005-,1,406.0000,7/21/2004,School Breakfast Program,BFST_70009,2004/07/21 #: BFST_70009,07/21/2004,12060-20508-82079-2004,54,12060-20508-82079-170005,QE-1 09/30,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2004-170005-,1,588.0000,8/23/2004,School Breakfast Program,BFST_70057,2004/08/23 #: BFST_70057,08/23/2004,12060-20508-82079-2004,54,12060-20508-82079-170005,QE-1 09/30,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2004-170005-,1,333.0000,8/23/2004,School Breakfast Program,BFST_70058,2004/08/23 #: BFST_70058,08/23/2004,12060-20508-82079-2004,54,12060-20508-82079-170005,QE-1 09/30,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2004-170005-,1,531.0000,12/13/2004,School Breakfast Program,BFST_70275,2004/12/13 #: BFST_70275,12/13/2004,12060-20508-82079-2004,54,12060-20508-82079-170005,QE-2 12/31,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,639.9800,12/22/2004,School Breakfast Program,BFST_70357,2004/12/22 #: BFST_70357,12/22/2004,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-2 12/31,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,598.5500,1/26/2005,School Breakfast Program,BFST_70449,2005/01/26 #: BFST_70449,01/26/2005,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,487.3700,3/1/2005,School Breakfast Program,BFST_70584,2005/03/01 #: BFST_70584,03/01/2005,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,572.3700,3/28/2005,School Breakfast Program,BFST_70682,2005/03/28 #: BFST_70682,03/28/2005,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,512.8900,4/16/2005,School Breakfast Program,BFST_70725,2005/04/16 #: BFST_70725,04/16/2005,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-4 06/30,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,671.4600,5/28/2005,School Breakfast Program,BFST_70815,2005/05/28 #: BFST_70815,05/28/2005,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-4 06/30,
54,Glastonbury,0000000054,002,02,05400,12060-20508-82079-2005-170005-,1,666.0000,6/15/2005,School Breakfast Program,BFST_70929,2005/06/15 #: BFST_70929,06/15/2005,12060-20508-82079-2005,54,12060-20508-82079-170005,QE-4 06/30,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2004-170005-,1,13928.0000,7/21/2004,National School Lunch,LNCH_70015,2004/07/21 #: LNCH_70015,07/21/2004,12060-20560-82079-2004,54,12060-20560-82079-170005,QE-1 09/30,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2004-170005-,1,6572.3200,8/23/2004,National School Lunch,LNCH_70061,2004/08/23 #: LNCH_70061,08/23/2004,12060-20560-82079-2004,54,12060-20560-82079-170005,QE-1 09/30,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2004-170005-,1,17624.0000,12/13/2004,National School Lunch,LNCH_70280,2004/12/13 #: LNCH_70280,12/13/2004,12060-20560-82079-2004,54,12060-20560-82079-170005,QE-2 12/31,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2004-170005-,1,8890.0000,8/23/2004,National School Lunch,LNCH_70062,2004/08/23 #: LNCH_70062,08/23/2004,12060-20560-82079-2004,54,12060-20560-82079-170005,QE-1 09/30,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,17832.1500,12/22/2004,National School Lunch,LNCH_70358,2004/12/22 #: LNCH_70358,12/22/2004,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-2 12/31,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,14973.4200,1/26/2005,National School Lunch,LNCH_70551,2005/01/26 #: LNCH_70551,01/26/2005,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,14582.0500,3/1/2005,National School Lunch,LNCH_70587,2005/03/01 #: LNCH_70587,03/01/2005,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,15617.3300,3/28/2005,National School Lunch,LNCH_70686,2005/03/28 #: LNCH_70686,03/28/2005,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-3 03/31,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,13994.4900,4/16/2005,National School Lunch,LNCH_70728,2005/04/16 #: LNCH_70728,04/16/2005,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-4 06/30,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,20349.9300,5/28/2005,National School Lunch,LNCH_70818,2005/05/28 #: LNCH_70818,05/28/2005,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-4 06/30,
54,Glastonbury,0000000054,002,02,05400,12060-20560-82079-2005-170005-,1,14589.2800,6/15/2005,National School Lunch,LNCH_70931,2005/06/15 #: LNCH_70931,06/15/2005,12060-20560-82079-2005,54,12060-20560-82079-170005,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20742-84010-2005-170002-,1,2500.0000,10/28/2004,Carl D Perkins Voc. & Tech. Educ. Act,70230,2004/10/28 #: 70230,10/28/2004,12060-20742-84010-2005,54,12060-20742-84010-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20742-84010-2005-170002-,1,9400.0000,12/2/2004,Carl D Perkins Voc. & Tech. Educ. Act,70319,2004/12/02 #: 70319,12/02/2004,12060-20742-84010-2005,54,12060-20742-84010-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20742-84010-2005-170002-,1,3800.0000,12/28/2004,Carl D Perkins Voc. & Tech. Educ. Act,70372,2004/12/28 #: 70372,12/28/2004,12060-20742-84010-2005,54,12060-20742-84010-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20742-84010-2005-170002-,1,6518.0000,5/4/2005,Carl D Perkins Voc. & Tech. Educ. Act,70788,2005/05/04 #: 70788,05/04/2005,12060-20742-84010-2005,54,12060-20742-84010-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20742-84010-2005-170002-,1,12885.0000,6/25/2005,Carl D Perkins Voc. & Tech. Educ. Act,80958,2005/06/25 #: 80958,06/25/2005,12060-20742-84010-2005,54,12060-20742-84010-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20858-84131-2004-170002-,1,15000.0000,3/24/2005,Title II-Part A Teachers,70670,2005/03/24 #: 70670,03/24/2005,12060-20858-84131-2004,54,12060-20858-84131-170002,QE-3 03/31,
54,Glastonbury,0000000054,001,00,,12060-20858-84131-2004-170002-,1,10927.0000,6/25/2005,Title II-Part A Teachers,80959,2005/06/25 #: 80959,06/25/2005,12060-20858-84131-2004,54,12060-20858-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20858-84131-2005-170002-,1,85500.0000,5/4/2005,Title II-Part A Teachers,70789,2005/05/04 #: 70789,05/04/2005,12060-20858-84131-2005,54,12060-20858-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20858-84131-2005-170002-,1,20740.0000,6/25/2005,Title II-Part A Teachers,80960,2005/06/25 #: 80960,06/25/2005,12060-20858-84131-2005,54,12060-20858-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20868-82075-2004-170002-,1,16660.0000,7/24/2004,Title III Part A English Lang. Acquis.,70022,2004/07/24 #: 70022,07/24/2004,12060-20868-82075-2004,54,12060-20868-82075-170002,QE-1 09/30,
54,Glastonbury,0000000054,001,00,,12060-20868-82075-2004-170002-,1,5000.0000,12/28/2004,Title III Part A English Lang. Acquis.,70373,2004/12/28 #: 70373,12/28/2004,12060-20868-82075-2004,54,12060-20868-82075-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20868-82075-2005-170002-,1,10745.0000,5/4/2005,Title III Part A English Lang. Acquis.,70743,2005/05/04 #: 70743,05/04/2005,12060-20868-82075-2005,54,12060-20868-82075-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20868-82075-2005-170002-,1,1203.0000,6/25/2005,Title III Part A English Lang. Acquis.,80961,2005/06/25 #: 80961,06/25/2005,12060-20868-82075-2005,54,12060-20868-82075-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20873-84131-2004-170002-,1,5252.0000,10/28/2004,Title IV - Safe & Drug Free Schools,70198,2004/10/28 #: 70198,10/28/2004,12060-20873-84131-2004,54,12060-20873-84131-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20873-84131-2005-170002-,1,2081.0000,5/4/2005,Title IV - Safe & Drug Free Schools,70744,2005/05/04 #: 70744,05/04/2005,12060-20873-84131-2005,54,12060-20873-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20873-84131-2005-170002-,1,2046.0000,6/27/2005,Title IV - Safe & Drug Free Schools,80984,2005/06/27 #: 80984,06/27/2005,12060-20873-84131-2005,54,12060-20873-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20873-84131-2005-170002-,1,8926.0000,6/25/2005,Title IV - Safe & Drug Free Schools,80962,2005/06/25 #: 80962,06/25/2005,12060-20873-84131-2005,54,12060-20873-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20909-84131-2004-170002-,1,1184.0000,7/24/2004,Title V-Innovative Education Strategies,70022,2004/07/24 #: 70022,07/24/2004,12060-20909-84131-2004,54,12060-20909-84131-170002,QE-1 09/30,
54,Glastonbury,0000000054,001,00,,12060-20909-84131-2004-170002-,1,10000.0000,10/28/2004,Title V-Innovative Education Strategies,70199,2004/10/28 #: 70199,10/28/2004,12060-20909-84131-2004,54,12060-20909-84131-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20909-84131-2005-170002-,1,15643.0000,5/4/2005,Title V-Innovative Education Strategies,70745,2005/05/04 #: 70745,05/04/2005,12060-20909-84131-2005,54,12060-20909-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20909-84131-2005-170002-,1,1000.0000,6/25/2005,Title V-Innovative Education Strategies,80963,2005/06/25 #: 80963,06/25/2005,12060-20909-84131-2005,54,12060-20909-84131-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2004-170002-,1,45500.0000,10/28/2004,IDEA-Part B- Section 611,70200,2004/10/28 #: 70200,10/28/2004,12060-20977-82032-2004,54,12060-20977-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2004-170002-,1,244500.0000,3/24/2005,IDEA-Part B- Section 611,70671,2005/03/24 #: 70671,03/24/2005,12060-20977-82032-2004,54,12060-20977-82032-170002,QE-3 03/31,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2004-170002-,1,129877.0000,5/4/2005,IDEA-Part B- Section 611,70746,2005/05/04 #: 70746,05/04/2005,12060-20977-82032-2004,54,12060-20977-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2004-170002-,1,64400.0000,6/25/2005,IDEA-Part B- Section 611,80964,2005/06/25 #: 80964,06/25/2005,12060-20977-82032-2004,54,12060-20977-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2005-170002-,1,96700.0000,10/28/2004,IDEA-Part B- Section 611,70201,2004/10/28 #: 70201,10/28/2004,12060-20977-82032-2005,54,12060-20977-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2005-170002-,1,83300.0000,12/2/2004,IDEA-Part B- Section 611,70320,2004/12/02 #: 70320,12/02/2004,12060-20977-82032-2005,54,12060-20977-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2005-170002-,1,15000.0000,12/28/2004,IDEA-Part B- Section 611,70375,2004/12/28 #: 70375,12/28/2004,12060-20977-82032-2005,54,12060-20977-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2005-170002-,1,96444.0000,5/4/2005,IDEA-Part B- Section 611,70747,2005/05/04 #: 70747,05/04/2005,12060-20977-82032-2005,54,12060-20977-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2005-170002-,1,10000.0000,6/27/2005,IDEA-Part B- Section 611,80985,2005/06/27 #: 80985,06/27/2005,12060-20977-82032-2005,54,12060-20977-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20977-82032-2005-170002-,1,203938.0000,6/25/2005,IDEA-Part B- Section 611,80965,2005/06/25 #: 80965,06/25/2005,12060-20977-82032-2005,54,12060-20977-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20983-82032-2004-170002-,1,10241.0000,12/28/2004,IDEA-Part B- Section 619,70376,2004/12/28 #: 70376,12/28/2004,12060-20983-82032-2004,54,12060-20983-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20983-82032-2005-170002-,1,4772.0000,10/28/2004,IDEA- Part B- Section 619,70202,2004/10/28 #: 70202,10/28/2004,12060-20983-82032-2005,54,12060-20983-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20983-82032-2005-170002-,1,2978.0000,12/2/2004,IDEA- Part B- Section 619,70322,2004/12/02 #: 70322,12/02/2004,12060-20983-82032-2005,54,12060-20983-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20983-82032-2005-170002-,1,5150.0000,12/28/2004,IDEA- Part B- Section 619,70342,2004/12/28 #: 70342,12/28/2004,12060-20983-82032-2005,54,12060-20983-82032-170002,QE-2 12/31,
54,Glastonbury,0000000054,001,00,,12060-20983-82032-2005-170002-,1,9575.0000,5/4/2005,IDEA- Part B- Section 619,70748,2005/05/04 #: 70748,05/04/2005,12060-20983-82032-2005,54,12060-20983-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,001,00,,12060-20983-82032-2005-170002-,1,9010.0000,6/25/2005,IDEA- Part B- Section 619,80966,2005/06/25 #: 80966,06/25/2005,12060-20983-82032-2005,54,12060-20983-82032-170002,QE-4 06/30,
54,Glastonbury,0000000054,019,03,,13009-40896-82004-2004-170063-,1,13613.1000,7/28/2004,S.C. Reg. Interest-2004 (3089),60100,2004/07/28 #: 60100,07/28/2004,13009-40896-82004-2004,54,13009-40896-82004-170063,QE-1 09/30,
54,Glastonbury,0000000054,019,03,,13009-40896-82004-2005-170063-,1,10649.2900,1/24/2005,Sch. Construction-Reg Interest,60147,2005/01/24 #: 60147,01/24/2005,13009-40896-82004-2005,54,13009-40896-82004-170063,QE-3 03/31,
54,Glastonbury,0000000054,019,03,,13009-40896-82004-2005-170063-,1,86122.6900,11/22/2004,Sch. Construction-Reg Interest,60134,2004/11/22 #: 60134,11/22/2004,13009-40896-82004-2005,54,13009-40896-82004-170063,QE-2 12/31,
54,Glastonbury,0000000054,019,03,,13009-40896-82004-2005-170063-,1,4069.8700,9/24/2004,Sch. Construction-Reg Interest,60114,2004/09/24 #: 60114,09/24/2004,13009-40896-82004-2005,54,13009-40896-82004-170063,QE-1 09/30,
54,Glastonbury,0000000054,019,03,,13009-40896-82004-2005-170063-,1,2604.7100,3/29/2005,Sch. Construction-Reg Interest,60162,2005/03/29 #: 60162,03/29/2005,13009-40896-82004-2005,54,13009-40896-82004-170063,QE-3 03/31,
54,Glastonbury,0000000054,019,03,,13009-40896-82004-2005-170063-,1,80866.7400,5/26/2005,Sch. Construction-Reg Interest,60171,2005/05/26 #: 60171,05/26/2005,13009-40896-82004-2005,54,13009-40896-82004-170063,QE-4 06/30,
54,Glastonbury,0000000054,019,03,,13010-40901-82003-2004-170001-,1,88149.3700,7/28/2004,S.C. Reg. Principal-2005 (3090),60102,2004/07/28 #: 60102,07/28/2004,13010-40901-82003-2004,54,13010-40901-82003-170001,QE-1 09/30,
54,Glastonbury,0000000054,019,03,,13010-40901-82003-2005-170001-,1,214069.9000,11/22/2004,Sch. Construction-Reg Principal,60136,2004/11/22 #: 60136,11/22/2004,13010-40901-82003-2005,54,13010-40901-82003-170001,QE-2 12/31,
54,Glastonbury,0000000054,019,03,,13010-40901-82003-2005-170001-,1,115116.9800,9/24/2004,Sch. Construction-Reg Principal,60116,2004/09/24 #: 60116,09/24/2004,13010-40901-82003-2005,54,13010-40901-82003-170001,QE-1 09/30,
54,Glastonbury,0000000054,019,03,,13010-40901-82003-2005-170001-,1,129752.9400,5/26/2005,Sch. Construction-Reg Principal,60173,2005/05/26 #: 60173,05/26/2005,13010-40901-82003-2005,54,13010-40901-82003-170001,QE-4 06/30,
54,Glastonbury,0000000054,020,04,,13010-40901-82006-2004-170001-,1,319140.0000,8/11/2004,S.C. Progress-2004 (3090),60104,2004/08/11 #: 60104,08/11/2004,13010-40901-82006-2004,54,13010-40901-82006-170001,QE-1 09/30,
54,Glastonbury,0000000054,020,04,,13010-40901-82006-2005-170001-,1,736872.0000,2/9/2005,Sch. Construction-Progress,60151,2005/02/09 #: 60151,02/09/2005,13010-40901-82006-2005,54,13010-40901-82006-170001,QE-3 03/31,
54,Glastonbury,0000000054,020,04,,13010-40901-82006-2005-170001-,1,760483.0000,5/16/2005,Sch. Construction-Progress,60169,2005/05/16 #: 60169,05/16/2005,13010-40901-82006-2005,54,13010-40901-82006-170001,QE-4 06/30,
56,Granby,0000000056,002,02,05600,11000-16072-82051-2005-170005-,1,500.0000,9/27/2004,Child Nutrition State Matching Grant,PUB_STMCH_2005,2004/09/27 #: PUB_STMCH_2005,09/27/2004,11000-16072-82051-2005,56,11000-16072-82051-170005,QE-1 09/30,
56,Granby,0000000056,002,02,05600,11000-16072-82051-2005-170005-,1,2285.0000,4/8/2005,Child Nutrition State Matching Grant,PUB_STMCH_APR2005,2005/04/08 #: PUB_STMCH_APR2005,04/08/2005,11000-16072-82051-2005,56,11000-16072-82051-170005,QE-4 06/30,
56,Granby,0000000056,001,00,,11000-17027-82010-2005-170005-,1,98458.0000,5/24/2005,Transportation Of School Children-Public,TRANPUB_2005,2005/05/24 #: TRANPUB_2005,05/24/2005,11000-17027-82010-2005,56,11000-17027-82010-170005,QE-4 06/30,
56,Granby,0000000056,001,00,,11000-17030-84003-2005-170013-,1,1314.0000,8/25/2004,Adult Education - Cooperative,ADED_CO,2004/08/25 #: ADED_CO,08/25/2004,11000-17030-84003-2005,56,11000-17030-84003-170013,QE-1 09/30,
56,Granby,0000000056,001,00,,11000-17030-84003-2005-170013-,1,814.0000,5/25/2005,Adult Education - Cooperative,ADED_CO_MAY_2005,2005/05/25 #: ADED_CO_MAY_2005,05/25/2005,11000-17030-84003-2005,56,11000-17030-84003-170013,QE-4 06/30,
56,Granby,0000000056,005,00,,11000-17041-82010-2005-170002-,1,989981.0000,1/25/2005,Education Equalization,ECSTIFF_JAN_2005,2005/01/25 #: ECSTIFF_JAN_2005,01/25/2005,11000-17041-82010-2005,56,11000-17041-82010-170002,QE-3 03/31,
56,Granby,0000000056,005,00,,11000-17041-82010-2005-170002-,1,1004088.0000,10/22/2004,Education Equalization,ECSTIFF_OCT_2004,2004/10/22 #: ECSTIFF_OCT_2004,10/22/2004,11000-17041-82010-2005,56,11000-17041-82010-170002,QE-2 12/31,
56,Granby,0000000056,005,00,,11000-17041-82010-2005-170002-,1,2009580.0000,4/25/2005,Education Equalization,ECSTIFF_APR_2005,2005/04/25 #: ECSTIFF_APR_2005,04/25/2005,11000-17041-82010-2005,56,11000-17041-82010-170002,QE-4 06/30,
56,Granby,0000000056,001,00,,11000-17045-82067-2005-      -SDE00005,1,51754.0000,12/1/2004,Interdistrict Cooperative,70282,2004/12/01 #: 70282,12/01/2004,11000-17045-82067-2005,56,11000-17045-82067-      ,QE-2 12/31,
56,Granby,0000000056,001,00,,11000-17045-82067-2005-      -SDE00005,1,23246.0000,2/25/2005,Interdistrict Cooperative,70524,2005/02/25 #: 70524,02/25/2005,11000-17045-82067-2005,56,11000-17045-82067-      ,QE-3 03/31,
56,Granby,0000000056,001,00,,11000-17045-82067-2005-      -SDE00005,1,5330.0000,5/4/2005,Interdistrict Cooperative,70741,2005/05/04 #: 70741,05/04/2005,11000-17045-82067-2005,56,11000-17045-82067-      ,QE-4 06/30,
56,Granby,0000000056,001,00,,11000-17045-82067-2005-      -SDE00005,1,7425.0000,6/16/2005,Interdistrict Cooperative,70937,2005/06/16 #: 70937,06/16/2005,11000-17045-82067-2005,56,11000-17045-82067-      ,QE-4 06/30,
56,Granby,0000000056,005,00,,11000-17047-82016-2005-      -,1,60303.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF_FEB05,2005/02/22 #: SPEDAPI_STF_FEB05,02/22/2005,11000-17047-82016-2005,56,11000-17047-82016-      ,QE-3 03/31,
56,Granby,0000000056,005,00,,11000-17047-82016-2005-      -,1,23780.0000,5/25/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDAPI_STF_MAY_2005,2005/05/25 #: SPEDAPI_STF_MAY_2005,05/25/2005,11000-17047-82016-2005,56,11000-17047-82016-      ,QE-4 06/30,
56,Granby,0000000056,005,00,,11000-17047-82018-2005-      -,1,26252.0000,2/22/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_STF_FEB05,2005/02/22 #: SPEDEXCS_STF_FEB05,02/22/2005,11000-17047-82018-2005,56,11000-17047-82018-      ,QE-3 03/31,
56,Granby,0000000056,005,00,,11000-17047-82018-2005-      -,1,6926.0000,5/25/2005,Spec Ed-Ag. Placements & Excess Cost,SPEDEXCS_STF_MAY_2005,2005/05/25 #: SPEDEXCS_STF_MAY_2005,05/25/2005,11000-17047-82018-2005,56,11000-17047-82018-      ,QE-4 06/30,
56,Granby,0000000056,001,00,,11000-17052-82079-2005-170002-,1,7000.0000,11/3/2004,Youth Service Bureau,70235,2004/11/03 #: 70235,11/03/2004,11000-17052-82079-2005,56,11000-17052-82079-170002,QE-2 12/31,
56,Granby,0000000056,001,00,,11000-17052-82079-2005-170002-,1,7000.0000,3/5/2005,Youth Service Bureau,70594,2005/03/05 #: 70594,03/05/2005,11000-17052-82079-2005,56,11000-17052-82079-170002,QE-3 03/31,
56,Granby,0000000056,001,00,,11000-17053-82060-2005-      -,1,68595.0000,4/27/2005,Open Choice,OPATTEND_2005,2005/04/27 #: OPATTEND_2005,04/27/2005,11000-17053-82060-2005,56,11000-17053-82060-      ,QE-4 06/30,
56,Granby,0000000056,001,00,,11000-17057-82061-2005-      -,1,9000.0000,10/22/2004,Magnet School-Transportation,MGNTRAN_OCT_2004,2004/10/22 #: MGNTRAN_OCT_2004,10/22/2004,11000-17057-82061-2005,56,11000-17057-82061-      ,QE-2 12/31,
