City,report_year,enrollment,fte_count,education_spending,has_null_ftes,grant_payments,fte_count_per_student,education_spending_per_student,grant_payments_per_student,payments_pct_of_spending_per_student,1y_change_weighted_grants,2y_change_weighted_grants,1y_change_grants_per_student
BETHEL,2016,2930.31,459.2000000000001,48105825.0,False,10445791.26,0.1567069695697725,16416.633393736498,3564.7393142705037,0.21714192117066905,-0.024383723048007764,-0.03422202779246686,0.006994631487598869
BLOOMFIELD,2007,2700.61,493.8,36494139.0,False,8113149.24,0.18284757888032704,13513.294774143618,3004.1913641732795,0.22231375947792606,,,
BLOOMFIELD,2008,2628.6,489.4,45243647.0,False,9234153.03,0.1861827588830556,17212.06992315301,3512.9548162519973,0.20409833517620718,-0.08193565861373292,,
BLOOMFIELD,2009,2556.5,494.3,40453351.0,False,9294570.07,0.19335028359084686,15823.724232348915,3635.662065323685,0.2297602013242364,0.1257328538514251,0.03349519104799145,0.21019656360146
BLOOMFIELD,2010,2529.41,526.0,40445920.0,False,11169437.6,0.20795363345602336,15990.258597854836,4415.827248251569,0.2761573379960204,0.20193722152214066,0.353060218534372,0.25701225299642594
BLOOMFIELD,2011,2407.11,489.3,40609912.0,False,11106233.889999999,0.20327280431721026,16870.8168716843,4613.928690421293,0.27348579061190775,-0.009674004694204888,0.19030967519899591,0.26907523513479037
BLOOMFIELD,2012,2374.3,490.00000000000006,41407469.0,False,11779631.319999998,0.20637661626584677,17439.86395990397,4961.307046287326,0.2844808341219793,0.04020334469835082,0.030140412658811344,0.12352833735779359
BLOOMFIELD,2013,2260.5,467.5,40980883.0,False,12334102.58,0.20681265206812652,18129.123202831233,5456.360353904003,0.3009721039929764,0.05796970443332585,0.10050362514107118,0.18258445676276555
BLOOMFIELD,2014,2186.57,483.0,42708097.0,False,14429764.34,0.22089391146864723,19532.00537828654,6599.269330503939,0.33786952249359176,0.12259414746782112,0.18767059839511213,0.3301473319298678
BLOOMFIELD,2015,2244.11,472.3,42712016.0,False,14940326.94,0.2104620539991355,19032.942235451916,6657.57335424734,0.34979212734889403,0.0352876008682565,0.16220780168070625,0.22014913283428464
BLOOMFIELD,2016,2238.29,451.2,43740001.0,False,15671336.110000001,0.2015824580371623,19541.704158084965,7001.4770695486295,0.35828385349145286,0.024276493032928975,0.06042075309781248,0.060947313846634064
BOLTON,2007,921.26,160.7,11395676.0,False,3339439.4499999997,0.1744350129170918,12369.663287237045,3624.861005579315,0.29304443632830557,,,
BOLTON,2008,868.56,164.6,15385286.0,False,3716697.56,0.1895090724877959,17713.555770470666,4279.148890116976,0.2415748111539818,-0.17563761257238464,,
BOLTON,2009,843.82,164.6,12675559.0,False,3805316.66,0.19506529828636437,15021.63850110213,4509.630798037496,0.3002089817103924,0.24271640853746415,0.024448665437415765,0.24408378448066295
BOLTON,2010,839.24,162.4,12866459.0,False,4153666.92,0.1935084123730995,15331.084076068824,4949.319527191268,0.3228290643136546,0.07534778764575237,0.33635234059183705,0.15661306822534335
BOLTON,2011,829.15,155.9,13011924.0,False,3751773.44,0.18802387987698246,15693.088102273414,4524.842839052041,0.28833348857555574,-0.10685399659239979,-0.0395574211909915,0.0033732342393007664
BOLTON,2012,828.2899999999997,160.89999999999995,13711064.0,False,4104260.76,0.19425563510364727,16553.458329812027,4955.101184367795,0.29933933354843945,0.03817054004810718,-0.07276213130052311,0.0011681721385663067
BOLTON,2013,815.35,165.2,14080200.0,False,3870926.38,0.20261237505365792,17268.90292512418,4747.564089041515,0.2749198434681325,-0.08157795299011508,-0.046521287463659695,0.04922187530299601
BOLTON,2014,803.26,163.39999999999995,14500226.0,False,4138024.3,0.20342105918382586,18051.721733934217,5151.537858227722,0.2853765382691277,0.03803543123363992,-0.04664537437761179,0.03964332241683359
BOLTON,2015,778.58,165.1,14768355.0,False,4376987.74,0.21205271134629708,18968.32053225102,5621.757224691104,0.2963761190735191,0.0385440964106801,0.07804556897281123,0.1841350889116864
BOLTON,2016,759.1799999999997,161.39999999999995,14696498.0,False,4220021.859999999,0.21259780289259464,19358.384045944316,5558.657841355148,0.2871447238655086,-0.031147567613976797,0.006195973947632003,0.07902882485415476
BOZRAH,2007,391.13,53.8,4439958.0,True,1276259.57,0.1375501751335873,11351.617109400966,3263.006084933398,0.28744856820717674,,,
BOZRAH,2008,391.58,50.8,4998002.0,True,1456951.7900000003,0.1297308340568977,12763.680473977221,3720.7002145155534,0.29150684413491634,0.01411826801939271,,
BOZRAH,2009,391.67,44.5,5320790.0,True,1656895.72,0.1136160543314525,13584.880128679755,4230.336048203845,0.31140032213261565,0.06824360524616749,0.08332535477503522,0.29645361917558033
BOZRAH,2010,387.81,46.9,5370163.0,True,1713189.9300000002,0.12093550965679069,13847.407235501922,4417.6012222480085,0.3190200986450505,0.02446939187554795,0.0943828766414841,0.1873037244477902
BOZRAH,2011,356.91,44.2,5546367.0,True,1517069.63,0.1238407441651957,15539.959653694208,4250.566333249278,0.2735249272181231,-0.14260910713825092,-0.12162927339029084,0.004782193380126881
BOZRAH,2012,349.75,42.7,5548197.0,True,1692530.2200000002,0.12208720514653325,15863.32237312366,4839.257240886348,0.305059503114255,0.11528958701078304,-0.04376086519341335,0.09544909045089613
BOZRAH,2013,342.71,45.4,5670995.0,True,1555294.67,0.1324735198856176,16547.50372034665,4538.223775203525,0.27425428341939995,-0.10098101970394108,0.002666507249246852,0.06767508595362925
BOZRAH,2014,345.04,47.7,5831304.0,True,1509102.9000000001,0.13824484117783445,16900.370971481567,4373.704208207744,0.2587933848072404,-0.0563743195526181,-0.15166260298301998,-0.09620340674291869
BOZRAH,2015,313.89,45.2,5857043.0,True,1508466.52,0.1439994902672911,18659.539966230208,4805.717034629966,0.25754745526027384,-0.0048143794243217615,-0.0609172916128256,0.05894228065350188
BOZRAH,2016,307.7,45.7,5925910.0,True,1538254.3599999999,0.14852128696782582,19258.726031849204,4999.201689957751,0.2595811208742623,0.0078962753172354,0.0030438802274975617,0.1430132107645028
BRANFORD,2007,3650.43,564.4,45013856.0,False,3848652.72,0.15461192243105606,12331.11058149314,1054.3011973931839,0.08549928981867272,,,
BRANFORD,2008,3536.5,568.3,60571587.0,False,4452406.23,0.16069560299731372,17127.55181676799,1258.9866336773648,0.07350651436621597,-0.14026754465319047,,
BRANFORD,2009,3536.87,578.8,49602424.0,False,4722572.23,0.16364751885141382,14024.384271969284,1335.2405460195032,0.09520849686700796,0.2952389007683154,0.11355892041824635,0.2664697235675696
BRANFORD,2010,3581.27,583.0,50550551.0,False,5717941.51,0.16279141198513378,14115.25827429934,1596.623965799842,0.11311333698420023,0.18805926683416357,0.5388205788218927,0.26818182424723186
BRANFORD,2011,3488.31,565.8000000000002,52066037.0,False,4290608.85,0.16219888714019115,14925.86295369391,1229.9964309364707,0.08240705644641247,-0.2714647216364666,-0.13445691132459728,-0.07882034094663813
BRANFORD,2012,3393.42,567.6,54721423.0,False,4831333.82,0.16726488321516347,16125.744234430162,1423.7358829735194,0.0882896232431675,0.07138426064981869,-0.21945876943317597,-0.10828353233424802
BRANFORD,2013,3353.78,572.3000000000002,56100841.0,False,4483878.32,0.17064327415632516,16727.644926023768,1336.9625676102785,0.07992533160064393,-0.09473697287717062,-0.030115440992390684,0.08696459110240508
BRANFORD,2014,3315.73,670.6,57742288.0,False,4880261.890000001,0.20224807206859424,17414.65318346186,1471.8514143190189,0.0845179860209211,0.057461812523029614,-0.042718918528608325,0.033795264923019694
BRANFORD,2015,3183.23,700.5999999999998,57416360.0,False,4979525.579999999,0.22009091394589766,18037.13837831385,1564.2996516117275,0.08672659813335432,0.026131859222089212,0.08509525574061672,0.1700399768168508
BRANFORD,2016,3121.52,296.7,59226125.0,True,5128385.5600000005,0.09504984751018734,18973.488877213666,1642.912927035547,0.08658992226825578,-0.0015759394238936816,0.0245147375710278,0.11622199839762569
BRIDGEPORT,2007,22224.65,2854.1,211764417.0,False,212027380.54000002,0.12842047006364554,9528.357791911232,9540.189858557953,1.0012417739662092,,,
BRIDGEPORT,2008,21801.84,2910.5,218222813.0,False,225858515.64,0.1334979065987091,10009.375951754531,10359.607979876928,1.0349903959857762,0.03370676583526773,,
BRIDGEPORT,2009,21288.93,2977.8,222867074.0,False,228773027.89,0.13987551276649415,10468.683677385383,10746.102687640947,1.0264998942374053,-0.008203459453635011,0.025226794294789932,0.12640344133206524
BRIDGEPORT,2010,21022.7,3011.3,205130582.0,False,233840608.76999998,0.14324040204160265,9757.575477935754,11123.24338786169,1.1399597587550352,0.11053080974929873,0.1014206152795079,0.07371277074075484
BRIDGEPORT,2011,20949.07,2980.2000000000007,229559379.0,False,245107733.07,0.1422592983841288,10957.974697683478,11700.172516966148,1.067731295221878,-0.06336053792989921,0.04016698025585661,0.08878286919987029
BRIDGEPORT,2012,20870.82,2883.5,259297544.0,False,240087079.03000003,0.13815940149931819,12423.926994722775,11503.480890065654,0.9259134326008119,-0.1328216783152318,-0.1877665632583259,0.03418404946698369
BRIDGEPORT,2013,20484.53,2811.100000000001,261470234.0,False,254434880.87,0.13723038800499698,12764.27792094815,12420.830786452021,0.9730931011825996,0.05095472958985379,-0.08863484142760122,0.06159381568441522
BRIDGEPORT,2014,21008.02,2864.0,267927607.0,False,265752999.61,0.1363288877295433,12753.586820652303,12650.073619979417,0.9918836008937295,0.019310073916148217,0.07124874310075942,0.0996735458485401
BRIDGEPORT,2015,21095.81,2968.9999999999995,264104051.0,False,282833896.9,0.14073884814093413,12519.265721486872,13407.11245029226,1.0709184347195038,0.0796815611777032,0.10053029192994695,0.07940545047244518
BRIDGEPORT,2016,20945.51,3157.9,273774169.0,False,297036455.46000004,0.1507673959717381,13070.780754443316,14181.390448836055,1.0849688871122098,0.013120002361698248,0.09384698581023672,0.12105200924981883
BRISTOL,2007,9121.540000000005,1247.1,87131000.0,False,47519958.21,0.13672033450491905,9552.224733981318,5209.642035226505,0.5453852040031676,,,
BRISTOL,2008,9040.16,1258.2,121810000.0,False,53272929.1,0.13917895258491,13474.319038601087,5892.918831082636,0.4373444635087431,-0.1980998745499465,,
BRISTOL,2009,8913.78,1244.5,96364000.0,False,54775969.47,0.1396152922777991,10810.677400608944,6145.088780517356,0.5684277268482006,0.29972544361896786,0.04224999628867677,0.17956065675252864
BRISTOL,2010,8783.64,1238.3,95615000.0,False,57824909.48,0.14097800000910785,10885.578188541425,6583.251303559799,0.6047681794697484,0.06393152709676403,0.38281887603604753,0.1171461023416705
BRISTOL,2011,8760.049999999997,1218.6,96785000.0,False,54029679.62,0.13910879504112422,11048.452919789273,6167.736442143597,0.5582443521206799,-0.07692836516276344,-0.017914985927912373,0.00368548973581046
BRISTOL,2012,8636.53,1213.8000000000004,100448000.0,False,57270277.36,0.14054255586445022,11630.597010604954,6631.167536035884,0.5701485082828925,0.021324275144012958,-0.057244531643860355,0.007278505751432361
BRISTOL,2013,8503.36,1195.7,98435000.0,False,54466900.129999995,0.1406150039513792,11576.012305723854,6405.338610855002,0.5533285937928581,-0.029500935713557632,-0.008805746639706416,0.03852339848504075
BRISTOL,2014,8490.99,1188.8,102684000.0,False,56806689.75,0.14000723119447792,12093.289475078878,6690.231616101303,0.5532185126212458,-0.0001989435804461329,-0.029694010272226398,0.008907040840763871
BRISTOL,2015,8452.27,1230.2,104561451.0,False,59894840.98,0.14554669928906672,12370.81292954437,7086.243219868745,0.5728195277244191,0.035430873436068384,0.03522488111080255,0.10630267193990758
BRISTOL,2016,8392.78,1228.4,105974983.0,False,60210090.440000005,0.1463638984937053,12626.922545330628,7174.034162696985,0.568153810791364,-0.008145177856610765,0.026997104813705774,0.0723147679119688
BROOKFIELD,2007,3066.44,445.5,34316860.0,False,2473677.2199999997,0.1452824774005035,11191.107603605484,806.6935012587886,0.07208343712099533,,,
BROOKFIELD,2008,2991.2,443.6,45501772.0,False,2812095.15,0.148301684942498,15211.87884461086,940.1227433805831,0.06180188213329362,-0.1426340834780623,,
BROOKFIELD,2009,3029.69,435.8,37278699.0,False,3108510.04,0.14384309945902057,12304.45986223013,1026.0158762117576,0.0833856900424556,0.3492419189210171,0.15679403442553574,0.27187819737078806
BROOKFIELD,2010,2988.01,374.7000000000001,36461447.0,False,3669790.62,0.12540118674301629,12202.585332713075,1228.1721346314102,0.10064851842001774,0.20702387146730816,0.628567204522026,0.30639551407407895
BROOKFIELD,2011,2939.81,433.9,38063564.0,False,3337119.4699999997,0.14759457243835486,12947.627227609948,1135.148009565244,0.08767228076698229,-0.12892626594744425,0.05140679080960024,0.10636495582936062
BROOKFIELD,2012,2904.83,436.0,39846302.0,False,3352724.22,0.15009484203894893,13717.257808546456,1154.189477525363,0.08414141467883268,-0.04027345994949117,-0.16400741908886357,-0.060238019590185904
BROOKFIELD,2013,2836.39,434.5,41347563.0,False,2965151.18,0.15318767870426847,14577.530946026463,1045.3961479204202,0.07171284024647355,-0.1477105475323767,-0.1820351926617053,-0.07906621946084218
BROOKFIELD,2014,2826.29,432.3,42881832.0,False,3586640.92,0.15295670295687988,15172.481238655622,1269.0279199940558,0.08364010474179367,0.16631978951505333,-0.005957945192061538,0.09949704507349341
BROOKFIELD,2015,2756.13,430.4,43046911.0,False,3103975.72,0.15616099385732893,15618.606887193275,1126.2080235692802,0.07210681667727564,-0.13789184148110023,0.005493805982973409,0.07730263384805558
BROOKFIELD,2016,2731.36,428.6,44101873.0,False,2610810.55,0.15691816530958935,16146.488562474371,955.864679134204,0.05919953898556643,-0.17900218434933243,-0.29221108500136384,-0.24677411420650117
BROOKLYN,2007,1373.55,151.1,14303377.0,False,7209695.29,0.11000691638455098,10413.437443121838,5248.950012740708,0.504055461168366,,,
BROOKLYN,2008,1349.13,147.4,15351712.0,False,7835837.170000001,0.10925559434598593,11378.971633571264,5808.066806015729,0.5104210637875437,0.012628774231356813,,
BROOKLYN,2009,1314.52,157.1,16034423.0,False,8140284.54,0.11951130450658795,12197.930042905395,6192.590862063719,0.507675551530604,-0.00537891645099219,0.007181928658895712,0.1797770691343076
BROOKLYN,2010,1312.93,152.50000000000003,16296384.0,False,8390063.41,0.11615242244445631,12412.226089738218,6390.335669076036,0.5148420293728965,0.014116255590181802,0.008661408979769173,0.10025175028242093
BROOKLYN,2011,1285.65,142.70000000000005,16379323.0,False,8525012.94,0.11099443861081945,12740.110449966942,6630.897164858242,0.5204740720968748,0.010939360818770833,0.025210039222263624,0.07077914762294733
BROOKLYN,2012,1264.51,99.9,16973810.0,False,8583027.84,0.07900293394279208,13423.231133008043,6787.631446172826,0.5056630090710336,-0.02845687003421849,-0.017828809184524844,0.06217134712021077
BROOKLYN,2013,1260.76,125.0,17370720.0,False,8328724.38,0.09914654652749136,13777.975189568197,6606.1140740505725,0.4794691515377601,-0.05180101582157428,-0.07878379108091774,-0.003737516989256343
BROOKLYN,2014,1239.0,168.0,18141251.0,False,8459991.309999999,0.13559322033898305,14641.849071832123,6828.080153349474,0.4663400175654919,-0.027382645849394545,-0.07776521280008777,0.005959178470047132
BROOKLYN,2015,1205.71,175.7,18539569.0,False,8261514.8100000005,0.145723266788863,15376.4744424447,6851.991614899105,0.4456152572910406,-0.04444130783080557,-0.07060703308678525,0.03721969346765632
BROOKLYN,2016,1225.4,76.10000000000002,17955158.0,True,8496875.36,0.06210217071976499,14652.487351069038,6933.960633262607,0.4732275460900984,0.061964415147984134,0.014769327669031168,0.015506625220442678
CANTERBURY,2007,825.0,116.2,10486071.0,True,5050900.659999999,0.14084848484848486,12710.389090909091,6122.303830303029,0.48167713722327443,,,
CANTERBURY,2008,829.91,108.0,12877890.0,True,5503822.649999999,0.1301345929076647,15517.212709811907,6631.830740682724,0.4273854373659039,-0.11271388168918718,,
CANTERBURY,2009,824.7,106.9,11115591.0,True,5797121.569999999,0.12962289317327513,13478.3448526737,7029.37015884564,0.5215306653510371,0.22028178724426503,0.08273909024934505,0.14815767947565495
CANTERBURY,2010,770.26,104.5,11317718.0,True,5641991.75,0.1356684755796744,14693.373666034846,7324.788707709085,0.49850965980951284,-0.044141230939946825,0.16641704706170485,0.10448969434268514
CANTERBURY,2011,712.94,109.2,11230443.0,True,5525842.41,0.1531685695850983,15752.297528543775,7750.781846999747,0.49204135669447774,-0.012975281396767168,-0.0565437674440685,0.10262821161100692
CANTERBURY,2012,720.98,106.0,11472655.0,True,5601077.2,0.14702210879636052,15912.584260312353,7768.699825237871,0.48821107232807054,-0.007784476475999822,-0.020658752099964376,0.060603948488177455
CANTERBURY,2013,703.89,107.8,12149799.0,True,5897637.12,0.15314892952023754,17260.934236883604,8378.634616204237,0.48541026234261164,-0.005736883377312659,-0.013476701219616237,0.08100508846698165
CANTERBURY,2014,659.64,106.4,12162679.0,True,5576774.46,0.16130010308653206,18438.358801770664,8454.269692559577,0.4585153040707561,-0.055406653625449304,-0.06082567549258561,0.0882476968790225
CANTERBURY,2015,655.62,85.8,12296025.0,True,5393572.07,0.13086849089411548,18754.80461242793,8226.674094750007,0.4386435510662999,-0.04333934511679829,-0.09634471065900735,-0.018136668850595172
CANTERBURY,2016,648.58,111.0,12129756.0,True,5416276.83,0.17114311264608836,18702.019797095192,8350.977258009805,0.44652809421722905,0.017974829749035682,-0.026143532717671756,-0.012217783239240368
CHESHIRE,2007,5141.24,723.5,57588979.0,False,9632235.5,0.14072480568889997,11201.379239249676,1873.5237997059075,0.1672583134352842,,,
CHESHIRE,2008,5096.8,935.5,59146513.0,False,11446100.49,0.18354653900486578,11604.636830952753,2245.7425227593785,0.19352113775498483,0.15701954527876005,,
CHESHIRE,2009,4997.44,737.4000000000002,63051443.0,False,11798588.17,0.14755554844080174,12616.748375168087,2360.926428331306,0.18712637821786254,-0.03304424318349467,0.11878671005651227,0.26015288874467857
CHESHIRE,2010,4943.37,722.4000000000002,63459814.0,False,12114266.07,0.14613512644208307,12837.358724918426,2450.6088093749813,0.19089665264382907,0.020148278729452962,-0.013561749076106586,0.09122429866264474
CHESHIRE,2011,4792.48,724.0000000000001,65036092.0,False,12371312.059999999,0.1510700096818349,13570.446199045173,2581.4008738690613,0.19022225474433485,-0.0035327905971850623,0.016544308482623026,0.09338471664853441
CHESHIRE,2012,4784.84,722.7,67408514.0,False,12380115.51,0.15103953319233246,14087.934810777371,2587.362484429991,0.18365803925005675,-0.03450813630140506,-0.03791901687913814,0.05580395962499144
CHESHIRE,2013,4654.92,730.9,68815590.0,False,12365584.24,0.15701666194048447,14783.409811554226,2656.454727471149,0.17969161115962243,-0.02159681169760226,-0.055359682277270686,0.029074854030554063
CHESHIRE,2014,4601.12,747.5999999999998,71369932.0,False,12440451.450000001,0.16248217825225159,15511.42591369058,2703.7876538755786,0.17430941996694072,-0.029952378733477107,-0.0509023145476772,0.04499762601730562
CHESHIRE,2015,4527.79,758.0,74575158.0,False,12618161.590000002,0.16741059103889536,16470.54258258444,2786.8257118815145,0.16920060149252386,-0.029308906399813536,-0.0583834136685394,0.04907705863087457
CHESHIRE,2016,4401.39,776.1,75896046.0,False,12563579.45,0.17633065917812327,17243.6539365973,2854.457216924653,0.1655366796051536,-0.021654307697789938,-0.05032855002013619,0.05572536838575559
CLINTON,2007,2130.67,339.9,27684255.0,False,7070676.42,0.15952728484467327,12993.215749036688,3318.5225398583543,0.25540425126123134,,,
CLINTON,2008,2124.8,338.4000000000001,37475160.0,False,7677431.81,0.15926204819277112,17637.029367469877,3613.2491575677705,0.20486721897918514,-0.19787075599754272,,
CLINTON,2009,2129.43,347.3,30748842.0,False,7601137.65,0.16309528841051363,14439.940265704909,3569.5644609120754,0.2472007775122068,0.2066390062010009,-0.0321195661721148,0.07564870150450641
CLINTON,2010,2069.22,344.4,31113649.0,False,7974224.6,0.16643952793806363,15036.414204386196,3853.734547317347,0.25629345500426515,0.036782560247446486,0.2510222781435082,0.0665565476562533
CLINTON,2011,2083.21,332.3,32137637.0,False,8026255.34,0.15951344319583718,15426.979037158999,3852.8306507745256,0.2497462815950034,-0.025545612973818615,0.010297314225360435,0.07935595307615527
CLINTON,2012,2057.31,341.4000000000001,32273832.0,False,8045726.140000001,0.16594485031424536,15687.39373259256,3910.7991211825156,0.2492956566174107,-0.0018043310783839098,-0.027303851308797495,0.014807603680147724
CLINTON,2013,2034.37,344.49999999999994,33124324.0,False,7715899.52,0.16933989392293436,16282.34981837129,3792.77099052778,0.23293756938254798,-0.06561721715018556,-0.06730315304438833,-0.015588450594025381
CLINTON,2014,2016.25,343.69999999999993,34066239.0,False,7794954.399999999,0.17046497210167386,16895.840793552386,3866.0654184748914,0.22881758094869234,-0.017687092918401134,-0.08214373225180446,-0.011438506893726096
