City,report_year,FTE Count,has_nulls,Education spending,Inter_Gov_Rev,Enrollment
ENFIELD,2010,927.7,False,65002000.0,36824000.0,6215.03
ENFIELD,2011,811.7999999999997,False,70698000.0,40876000.0,6051.6
ENFIELD,2012,795.0,False,71140000.0,43580000.0,5917.68
ENFIELD,2013,814.6,False,73344000.0,44070000.0,5766.68
ENFIELD,2014,834.8000000000002,False,77039000.0,46613000.0,5597.19
ENFIELD,2015,842.2000000000003,False,73482000.0,44638000.0,5555.28
ENFIELD,2016,830.3,False,75996000.0,45301000.0,5552.78
FAIRFIELD,2007,1554.7999999999995,False,131280000.0,13788000.0,9495.94
FAIRFIELD,2008,1615.9999999999998,False,169304000.0,46542000.0,9768.72
FAIRFIELD,2009,1649.9999999999998,False,151011000.0,20508000.0,9956.92
FAIRFIELD,2010,1648.9,False,151473000.0,20383000.0,10114.33
FAIRFIELD,2011,1684.4,False,152992000.0,20841000.0,10211.77
FAIRFIELD,2012,1669.3,False,161132000.0,24570000.0,10314.03
FAIRFIELD,2013,1672.6,False,166241000.0,26229000.0,10321.89
FAIRFIELD,2014,1673.9,False,171991000.0,29508000.0,10303.84
FAIRFIELD,2015,1660.4,False,171906000.0,25464000.0,10255.04
FAIRFIELD,2016,1706.4,False,180029000.0,26820000.0,10125.97
FARMINGTON,2007,618.0999999999998,False,49756734.0,9524768.0,4231.05
FARMINGTON,2008,621.5000000000001,False,67005030.0,25838504.0,4178.89
FARMINGTON,2009,625.6999999999998,False,52626772.0,11010560.0,4167.67
FARMINGTON,2010,605.3000000000002,False,53821985.0,10452519.0,4143.27
FARMINGTON,2011,607.1999999999998,False,55572545.0,10574352.0,4127.78
FARMINGTON,2012,615.0999999999998,False,59898122.0,11990375.0,4045.25
FARMINGTON,2013,635.9,False,61514220.0,12152086.0,4079.36
FARMINGTON,2014,664.5,False,63908106.0,13512775.0,4033.41
FARMINGTON,2015,690.1999999999998,False,63453677.0,12526132.0,4027.55
FARMINGTON,2016,717.5,False,67188409.0,13153469.0,4048.47
GLASTONBURY,2007,995.4,False,74031222.0,7469242.0,6930.83
GLASTONBURY,2008,1035.7999999999997,False,108065783.0,38838059.0,7023.72
GLASTONBURY,2009,1042.6,False,83715229.0,9546377.0,7020.83
GLASTONBURY,2010,1024.6,False,92864175.0,15767332.0,6999.18
GLASTONBURY,2011,1024.9,False,95347354.0,16292391.0,6976.34
GLASTONBURY,2012,1038.1,False,99561559.0,18403425.0,6825.84
GLASTONBURY,2013,1061.3,False,101617744.0,21437368.0,6752.85
GLASTONBURY,2014,1056.0,False,106599514.0,20916758.0,6581.6
GLASTONBURY,2015,1024.1999999999996,False,107377221.0,18421311.0,6313.02
GLASTONBURY,2016,1062.5000000000002,False,110736179.0,19628137.0,6212.51
GRANBY,2007,366.2,False,25073445.0,7976867.0,2255.01
GRANBY,2008,362.2000000000001,False,34128755.0,16102098.0,2265.61
GRANBY,2009,369.1,False,27848851.0,9715349.0,2204.76
GRANBY,2010,360.3,False,28313332.0,9158803.0,2258.61
GRANBY,2011,367.4,False,28128240.0,9057889.0,2205.55
GRANBY,2012,364.9,False,29506830.0,11210292.0,2147.51
GRANBY,2013,358.9000000000001,False,29454150.0,9891402.0,2074.46
GRANBY,2014,343.4000000000001,False,30638153.0,10814146.0,2023.62
GRANBY,2015,336.6,False,30716490.0,9553843.0,1948.03
GRANBY,2016,337.0,False,31216353.0,10183360.0,1920.62
GREENWICH,2007,1473.6999999999996,False,123286129.0,31223582.0,8950.959999999997
GREENWICH,2008,1494.4,False,172854916.0,79654147.0,8945.129999999997
GREENWICH,2009,1506.3,False,135519709.0,36461092.0,8760.93
GREENWICH,2010,1507.6,False,135277746.0,20301905.0,8712.219999999998
GREENWICH,2011,1523.5,False,142077135.0,22432009.0,8720.48
GREENWICH,2012,1536.8000000000004,False,152486555.0,27425341.0,8715.2
GREENWICH,2013,1515.1,False,155006606.0,26543729.0,8710.319999999998
GREENWICH,2014,1517.0000000000007,False,159830154.0,32376036.0,8660.629999999997
GREENWICH,2015,1533.9,False,164233253.0,32596244.0,8674.36
GREENWICH,2016,1506.9,False,167235645.0,29010055.0,8681.7
GRISWOLD,2007,344.6,False,22792880.0,12973156.0,1978.59
GRISWOLD,2008,349.2000000000001,False,28912467.0,18817209.0,1928.54
GRISWOLD,2009,344.5,False,26080659.0,14974557.0,1941.73
GRISWOLD,2010,350.2,False,26063194.0,14511708.0,1897.24
GRISWOLD,2011,335.49999999999994,False,26324931.0,13450251.0,1869.25
GRISWOLD,2012,344.1,False,26378099.0,14145562.0,1846.13
GRISWOLD,2013,339.1,False,27317952.0,14081308.0,1835.88
GRISWOLD,2014,341.9000000000001,False,28005356.0,14451801.0,1845.23
GRISWOLD,2015,332.4000000000001,False,27669568.0,13849501.0,1776.24
GRISWOLD,2016,351.6,False,28599440.0,14602820.0,1787.02
GUILFORD,2007,578.6,False,46723393.0,7890489.0,3796.5
GUILFORD,2008,584.5000000000001,False,62540034.0,21744756.0,3845.73
GUILFORD,2009,599.5,False,52451290.0,9129571.0,3789.26
GUILFORD,2010,604.0,False,52600881.0,8425393.0,3733.58
GUILFORD,2011,591.8,False,54070201.0,8337831.0,3706.17
GUILFORD,2012,590.1,False,56963303.0,10474843.0,3684.08
GUILFORD,2013,591.5,False,58751799.0,10188125.0,3605.38
GUILFORD,2014,595.3,False,61781211.0,11574815.0,3559.04
GUILFORD,2015,617.1,False,63185233.0,10392959.0,3454.42
GUILFORD,2016,610.6999999999998,False,64614449.0,10848990.0,3450.22
HAMDEN,2007,1031.6,False,75918099.0,34857364.0,7079.27
HAMDEN,2008,1078.9,False,80448243.0,39629141.0,7100.29
HAMDEN,2009,1010.1,False,83496925.0,47658189.0,6966.15
HAMDEN,2010,1010.0,False,83759620.0,40619842.0,6883.82
HAMDEN,2011,1024.5,False,85075902.0,44696470.0,6941.44
HAMDEN,2012,1021.3,False,87773548.0,42518172.0,6769.66
HAMDEN,2013,1040.5,False,91359833.0,45338028.0,6763.01
HAMDEN,2014,1052.2,False,91700269.0,43373808.0,6707.09
HAMDEN,2015,1059.8,False,84858213.0,37141207.0,6529.18
HAMDEN,2016,1055.8,False,94446338.0,44146760.0,6434.02
HAMPTON,2007,34.7,False,3869624.0,1815484.0,252.54
HAMPTON,2008,33.2,True,3866292.0,1848778.0,245.53
HAMPTON,2009,34.2,False,4019509.0,1968117.0,230.54
HAMPTON,2010,36.30000000000001,False,4124942.0,1738203.0,223.43
HAMPTON,2011,37.20000000000001,False,4105540.0,1761370.0,205.49
HAMPTON,2012,36.60000000000001,False,4143921.0,1831240.0,194.99
HAMPTON,2013,34.1,False,4051240.0,1839568.0,195.7
HAMPTON,2014,33.6,True,4126273.0,1929150.0,190.8
HAMPTON,2015,32.2,True,4095928.0,1926316.0,183.02
HAMPTON,2016,31.500000000000004,True,4090389.0,1868853.0,174.78
HARTFORD,2007,3803.9,False,279086000.0,250108000.0,22408.12
HARTFORD,2008,3277.7,False,374467000.0,341042000.0,22342.55
HARTFORD,2009,3333.3999999999987,False,305432000.0,270021000.0,21726.31
HARTFORD,2010,3174.0,False,305210000.0,267840000.0,21318.38
HARTFORD,2011,3098.3,False,304370000.0,272915000.0,20984.82
HARTFORD,2012,3156.5000000000005,False,313069000.0,280582000.0,21107.37
HARTFORD,2013,3284.0,False,314620000.0,280695000.0,21656.0
HARTFORD,2014,3368.9999999999995,False,321535000.0,286236000.0,21784.34
HARTFORD,2015,3505.3,False,326647000.0,289332000.0,21596.84
HARTFORD,2016,3717.2,False,323155000.0,282708000.0,21523.95
HEBRON,2007,183.6,False,21795507.0,6776104.0,2072.12
HEBRON,2008,168.20000000000005,False,23537458.0,7967184.0,2088.89
HEBRON,2009,172.60000000000005,False,24770356.0,8233521.0,2096.54
HEBRON,2010,177.1,False,25224497.0,8098555.0,2118.04
HEBRON,2011,177.7,False,26052515.0,8184027.0,2122.78
HEBRON,2012,169.5,False,26592584.0,8531099.0,2080.81
HEBRON,2013,168.70000000000005,False,26945745.0,8839751.0,2008.17
HEBRON,2014,163.20000000000005,True,27866472.0,8990878.0,1895.8
HEBRON,2015,158.1,False,28797677.0,9032190.0,1771.59
HEBRON,2016,152.5,False,28289109.0,8840024.0,1663.57
KENT,2007,50.10000000000001,False,5915841.0,701778.0,370.3
KENT,2008,49.2,False,7088353.0,1721640.0,353.43
KENT,2009,50.1,False,6340748.0,720682.0,372.3
KENT,2010,50.5,False,6412867.0,705760.0,354.95
KENT,2011,52.2,False,6345040.0,868557.0,356.95
KENT,2012,53.6,False,6691378.0,795244.0,339.37
KENT,2013,52.9,False,7045914.0,1012520.0,316.55
KENT,2014,52.3,False,7016016.0,1205585.0,315.15
KENT,2015,54.29999999999999,False,7188717.0,1119596.0,298.15
KENT,2016,51.7,True,7278670.0,943886.0,291.88
LEBANON,2007,220.5,False,15806516.0,6780267.0,1357.17
LEBANON,2008,221.7,False,21770958.0,12426602.0,1346.52
LEBANON,2009,226.4,False,17676468.0,7751081.0,1347.37
LEBANON,2010,225.5,False,18184933.0,7730824.0,1304.0
LEBANON,2011,218.4,False,18947268.0,7575467.0,1258.0
LEBANON,2012,216.9,False,18954614.0,7764509.0,1186.02
LEBANON,2013,210.4,False,18810571.0,7708327.0,1142.0
LEBANON,2014,208.8,False,19604569.0,8160496.0,1136.03
LEBANON,2015,203.3,False,19618104.0,7844678.0,1077.02
LEBANON,2016,202.4,False,20035732.0,8173948.0,1027.06
LEDYARD,2007,415.8,False,27661387.0,14635741.0,2789.14
LEDYARD,2008,434.89999999999986,False,36681537.0,23634182.0,2757.43
LEDYARD,2009,442.4,False,31244141.0,17833535.0,2652.29
LEDYARD,2010,425.3,False,31074028.0,17198885.0,2597.06
LEDYARD,2011,417.6,False,30952093.0,17568699.0,2538.26
LEDYARD,2012,420.7,False,32771856.0,18750904.0,2528.97
LEDYARD,2013,421.4,False,32958749.0,18857628.0,2526.08
LEDYARD,2014,421.3,False,33978236.0,19454185.0,2508.66
LEDYARD,2015,399.9,False,34539230.0,19897568.0,2459.15
LEDYARD,2016,406.7,False,34275724.0,19668223.0,2365.84
LISBON,2007,81.7,False,9138497.0,4298396.0,833.61
LISBON,2008,78.9,True,9349387.0,4572728.0,814.81
LISBON,2009,83.99999999999999,True,9828316.0,4814481.0,783.81
LISBON,2010,84.69999999999997,True,9423614.0,4140849.0,757.87
LISBON,2011,91.5,True,9285039.0,4200991.0,713.7
LISBON,2012,93.2,True,10024384.0,5005377.0,655.36
LISBON,2013,85.8,True,10327874.0,4920021.0,625.38
LISBON,2014,77.9,True,10157341.0,5004354.0,619.27
LISBON,2015,77.0,False,10201601.0,4945024.0,594.23
LISBON,2016,75.5,False,10575891.0,4942691.0,569.62
LITCHFIELD,2007,203.2,False,15836000.0,2448000.0,1286.78
LITCHFIELD,2008,208.8,False,21225000.0,7408000.0,1247.8
LITCHFIELD,2009,205.0,False,16978000.0,2973000.0,1234.79
LITCHFIELD,2010,208.8,False,16656000.0,2703000.0,1233.19
LITCHFIELD,2011,199.6,False,17177000.0,2846000.0,1203.87
LITCHFIELD,2012,194.9,False,18102000.0,3352000.0,1154.29
LITCHFIELD,2013,193.6,False,18545000.0,3502000.0,1060.11
LITCHFIELD,2014,192.8,False,18861000.0,3729000.0,1004.3
LITCHFIELD,2015,176.10000000000005,False,19117000.0,3426000.0,1001.61
LITCHFIELD,2016,186.3,False,20120031.0,3694739.0,977.0
MADISON,2007,556.6,False,41242537.0,4817458.0,3947.2
MADISON,2008,581.7,False,56099065.0,18061642.0,3868.59
MADISON,2009,588.7000000000003,False,48244440.0,7376662.0,3812.99
MADISON,2010,611.2,False,49706628.0,6933498.0,3747.15
MADISON,2011,609.5,False,51565751.0,6871183.0,3681.08
MADISON,2012,592.4,False,52720499.0,8300730.0,3519.3
MADISON,2013,590.2999999999997,False,53737674.0,8608695.0,3379.67
MADISON,2014,587.9,False,55604951.0,9664222.0,3291.21
MADISON,2015,594.9,False,55836777.0,8665975.0,3165.58
MADISON,2016,605.3,False,57049279.0,9285308.0,3029.35
MANCHESTER,2007,1142.4,False,94437000.0,38042000.0,7609.14
MANCHESTER,2008,1160.5,False,123770000.0,67734000.0,7411.81
MANCHESTER,2009,1163.6,False,103412000.0,44135000.0,7479.64
MANCHESTER,2010,1210.1,False,101255000.0,40373000.0,7470.54
MANCHESTER,2011,1172.1,False,102847000.0,39487000.0,7502.96
MANCHESTER,2012,1230.2000000000005,False,112033000.0,47260000.0,7247.56
MANCHESTER,2013,1199.0,False,113067000.0,46708000.0,7146.52
MANCHESTER,2014,1238.9,False,116985000.0,48744000.0,7283.55
MANCHESTER,2015,1293.3,False,121800000.0,48291000.0,7351.779999999998
MANCHESTER,2016,1391.3000000000004,False,122400000.0,47039000.0,7279.66
MARLBOROUGH,2007,99.29999999999998,False,13785208.0,3445362.0,1170.07
MARLBOROUGH,2008,98.9,False,16356932.0,6119166.0,1186.4
MARLBOROUGH,2009,104.1,False,14729305.0,4008739.0,1232.63
MARLBOROUGH,2010,101.3,False,14609129.0,3911325.0,1219.21
MARLBOROUGH,2011,98.8,False,14575527.0,3973599.0,1229.45
MARLBOROUGH,2012,98.8,False,14996229.0,4225526.0,1218.82
MARLBOROUGH,2013,93.5,False,15213918.0,4242806.0,1188.4
MARLBOROUGH,2014,89.0,False,15434472.0,4287160.0,1172.64
MARLBOROUGH,2015,91.7,False,15784850.0,4056299.0,1143.77
MARLBOROUGH,2016,90.7,True,16547998.0,4171830.0,1105.79
MERIDEN,2007,1251.1999999999996,False,99267133.0,62904894.0,9623.51
MERIDEN,2008,1269.1,False,133749494.0,96756081.0,9621.43
MERIDEN,2009,1244.1999999999996,False,106175816.0,69491660.0,9484.31
MERIDEN,2010,1214.6,False,99309776.0,61269332.0,9245.94
MERIDEN,2011,1195.6,False,101978309.0,62681718.0,9203.28
MERIDEN,2012,1177.5,False,111433666.0,74930580.0,9142.03
MERIDEN,2013,1209.1999999999996,False,111411471.0,73706875.0,9070.07
MERIDEN,2014,1200.6999999999996,False,113672829.0,74901851.0,9001.540000000003
MERIDEN,2015,1251.6,False,110843185.0,74501716.0,9006.219999999998
MERIDEN,2016,1251.3,False,113183854.0,76758645.0,8810.5
MIDDLETOWN,2007,821.7,False,66261000.0,32495000.0,5244.02
MIDDLETOWN,2008,834.1000000000001,False,89694000.0,55133000.0,5199.22
MIDDLETOWN,2009,823.6,False,73443000.0,37046000.0,5274.58
MIDDLETOWN,2010,816.7,False,72244000.0,32211000.0,5340.37
MIDDLETOWN,2011,851.1,False,73414000.0,31675000.0,5385.36
MIDDLETOWN,2012,843.1,False,76965000.0,35880000.0,5296.92
MIDDLETOWN,2013,869.6000000000001,False,79052000.0,35322000.0,5215.55
MIDDLETOWN,2014,825.0999999999998,False,82259000.0,36163000.0,5129.58
MIDDLETOWN,2015,827.9,False,82531000.0,34947000.0,5116.85
MIDDLETOWN,2016,882.1999999999998,False,85369000.0,38702000.0,5016.6
MILFORD,2007,1149.3000000000004,False,95431000.0,21200000.0,7534.15
MILFORD,2008,1256.8,False,128653000.0,49611000.0,7371.78
MILFORD,2009,1152.3,False,106963000.0,24521000.0,7303.9
MILFORD,2010,1142.7,False,106657000.0,22212000.0,7166.76
MILFORD,2011,1190.6999999999996,False,109306000.0,22384000.0,7024.29
MILFORD,2012,1158.8,False,114635000.0,26930000.0,6908.15
MILFORD,2013,1150.3000000000004,False,119070000.0,26789000.0,6754.6
MILFORD,2014,1147.7999999999995,False,123068000.0,27759000.0,6558.49
MILFORD,2015,1132.4,False,119634000.0,24254000.0,6375.24
MILFORD,2016,1127.4,False,124576000.0,25086000.0,6231.64
MONROE,2007,576.9,False,47077818.0,10069616.0,4191.71
MONROE,2008,553.0,False,64456492.0,25538538.0,4183.43
MONROE,2009,537.4,False,51546173.0,11609447.0,4082.5
MONROE,2010,592.9,False,53939216.0,11597967.0,3957.69
MONROE,2011,563.1,False,55364249.0,11739302.0,3799.82
MONROE,2012,567.9,False,56657002.0,12747056.0,3661.19
MONROE,2013,558.4000000000002,False,56376507.0,13856850.0,3558.39
MONROE,2014,556.8000000000002,False,58266029.0,14609179.0,3425.24
MONROE,2015,557.2,False,58009142.0,12698512.0,3367.65
MONROE,2016,564.0,False,59684089.0,13437840.0,3249.48
NAUGATUCK,2007,634.8,False,55174664.0,33473809.0,5259.09
NAUGATUCK,2008,661.3,False,73739126.0,50526650.0,5132.03
NAUGATUCK,2009,674.1,False,62215605.0,37181315.0,5049.97
NAUGATUCK,2010,674.8000000000002,False,56650313.0,32171552.0,5104.73
NAUGATUCK,2011,606.1,False,55962948.0,31580238.0,4854.68
NAUGATUCK,2012,607.2,False,62380519.0,37395247.0,4753.89
NAUGATUCK,2013,615.5,False,62533010.0,38181435.0,4704.36
NAUGATUCK,2014,637.5,False,66204553.0,39250092.0,4593.28
NAUGATUCK,2015,655.0,False,64498577.0,37060076.0,4558.19
NAUGATUCK,2016,971.4,False,66980264.0,37437473.0,4495.58
NEW BRITAIN,2007,1369.0,False,120623000.0,98569000.0,11230.13
NEW BRITAIN,2008,1357.0000000000002,False,160456000.0,138925000.0,10984.91
NEW BRITAIN,2009,1337.5,False,129357000.0,106705000.0,10814.58
NEW BRITAIN,2010,1381.6,False,120254000.0,94014000.0,10873.74
NEW BRITAIN,2011,1356.5,False,118812000.0,92313000.0,10871.04
NEW BRITAIN,2012,1362.0,False,132786000.0,106402000.0,11011.87
NEW BRITAIN,2013,1379.4,False,133504000.0,103939000.0,11186.16
NEW BRITAIN,2014,1237.6,False,141020000.0,107833000.0,11002.51
NEW BRITAIN,2015,1202.9,False,138100000.0,103914000.0,11157.76
NEW BRITAIN,2016,1292.3,False,139867000.0,106451000.0,11355.38
NEW CANAAN,2007,698.3000000000002,False,65091068.0,5597597.0,4153.73
NEW CANAAN,2008,678.8000000000002,False,67946645.0,6897458.0,4110.28
NEW CANAAN,2009,691.7,False,73881559.0,7323442.0,4106.2
NEW CANAAN,2010,723.0000000000001,False,74379919.0,7219666.0,4094.29
NEW CANAAN,2011,717.6,False,77196076.0,7694430.0,4175.21
NEW CANAAN,2012,750.9,False,79172586.0,10348019.0,4207.93
NEW CANAAN,2013,763.0,False,82762324.0,10875400.0,4220.54
NEW CANAAN,2014,758.7,False,86457443.0,14458604.0,4228.01
NEW CANAAN,2015,772.1999999999998,False,90682407.0,12358742.0,4253.69
NEW CANAAN,2016,778.5,False,92082006.0,12617362.0,4262.56
NEW FAIRFIELD,2007,447.5,False,28103170.0,7408868.0,3025.18
NEW FAIRFIELD,2008,459.4,False,29784853.0,7997963.0,3006.6
NEW FAIRFIELD,2009,446.7,False,30966360.0,8424278.0,3025.2
NEW FAIRFIELD,2010,434.7,False,31846816.0,8513528.0,2984.6
NEW FAIRFIELD,2011,429.4,False,32264595.0,8392917.0,2869.0
NEW FAIRFIELD,2012,410.6,False,33498893.0,9316070.0,2807.16
NEW FAIRFIELD,2013,409.8,False,34611870.0,9685455.0,2724.56
NEW FAIRFIELD,2014,404.6,False,35664277.0,9952002.0,2642.89
NEW FAIRFIELD,2015,411.6,False,35540155.0,9003763.0,2549.11
NEW FAIRFIELD,2016,398.6,False,36936252.0,9601063.0,2425.67
NEW HARTFORD,2007,102.9,False,14007269.0,3757718.0,1156.29
NEW HARTFORD,2008,100.8,False,17203654.0,7275891.0,1141.81
NEW HARTFORD,2009,122.9,False,15697795.0,5069887.0,1157.25
NEW HARTFORD,2010,118.1,False,15906763.0,4526486.0,1139.44
NEW HARTFORD,2011,114.9,False,16105201.0,5898852.0,1129.6
NEW HARTFORD,2012,103.8,False,16544942.0,4965034.0,1136.09
NEW HARTFORD,2013,104.6,False,17248837.0,5040782.0,1123.4
NEW HARTFORD,2014,108.0,False,17925220.0,5105988.0,1104.33
NEW HARTFORD,2015,109.6,False,18139405.0,5236397.0,1059.33
NEW HARTFORD,2016,100.9,False,18606770.0,5313625.0,1030.53
NEW HAVEN,2007,3150.8,False,179948440.0,213875363.0,18928.27
NEW HAVEN,2008,3160.0999999999995,False,256210171.0,289221907.0,18546.95
NEW HAVEN,2009,3173.6,False,192024547.0,226037552.0,18074.31
NEW HAVEN,2010,3154.4,False,194071482.0,228896975.0,17704.41
NEW HAVEN,2011,3275.4,False,193103792.0,227634807.0,17720.41
NEW HAVEN,2012,3178.5,False,203686746.0,237628410.0,18002.23
NEW HAVEN,2013,3105.7,False,204422059.0,234142830.0,18412.5
NEW HAVEN,2014,4053.4,False,210739315.0,241889965.0,18738.35
NEW HAVEN,2015,3781.400000000001,False,214438961.0,248893667.0,19121.98
NEW HAVEN,2016,3235.2,False,214734762.0,245394710.0,19066.83
NEW LONDON,2007,457.3,False,40042646.0,36743503.0,3453.33
NEW LONDON,2008,482.90000000000015,False,52721171.0,48716788.0,3380.86
NEW LONDON,2009,503.5,False,42649594.0,38619961.0,3505.52
NEW LONDON,2010,482.9,False,39208343.0,34147546.0,3467.5
NEW LONDON,2011,473.2,False,39588608.0,35205329.0,3555.19
NEW LONDON,2012,493.3,False,43863439.0,38557674.0,3508.54
NEW LONDON,2013,453.2,False,43167950.0,37310111.0,3577.2
NEW LONDON,2014,473.8,False,45031924.0,37911660.0,3532.73
NEW LONDON,2015,511.6,False,45127644.0,36527698.0,3594.91
NEW LONDON,2016,557.1,True,46918298.0,36544314.0,3605.2
NEW MILFORD,2007,764.1000000000001,False,56479279.0,18839620.0,4944.54
NEW MILFORD,2008,769.8000000000002,False,75142150.0,35086420.0,4918.78
NEW MILFORD,2009,809.4,False,61372519.0,21327588.0,4812.11
NEW MILFORD,2010,809.8000000000002,False,60425864.0,19563915.0,4775.94
NEW MILFORD,2011,774.0,False,63361649.0,21043666.0,4649.16
NEW MILFORD,2012,781.2999999999997,False,64012160.0,22747545.0,4586.98
NEW MILFORD,2013,786.8000000000002,False,63309161.0,23289243.0,4531.27
NEW MILFORD,2014,759.3,False,66335339.0,24262031.0,4425.4
NEW MILFORD,2015,769.8,False,68604228.0,24240229.0,4291.43
NEW MILFORD,2016,759.4,False,70948347.0,24998442.0,4153.42
NEWINGTON,2007,630.8,False,53590000.0,15453000.0,4577.98
NEWINGTON,2008,635.7,False,73635000.0,35474000.0,4553.21
NEWINGTON,2009,653.6000000000001,False,60397000.0,21903000.0,4525.1
NEWINGTON,2010,652.1,False,63212000.0,22932000.0,4503.98
NEWINGTON,2011,648.4000000000002,False,64499000.0,22272000.0,4500.94
NEWINGTON,2012,629.6999999999998,False,68303000.0,27134000.0,4476.9
NEWINGTON,2013,652.3,False,69551000.0,24567000.0,4452.04
NEWINGTON,2014,665.8,False,74223000.0,26354000.0,4382.7
NEWINGTON,2015,671.4000000000002,False,74223000.0,25440000.0,4317.41
NEWINGTON,2016,675.5,False,76094000.0,26151000.0,4238.39
NEWTOWN,2007,808.6,False,62710766.0,10233003.0,5784.45
NEWTOWN,2008,833.4000000000002,False,79232308.0,24452450.0,5747.07
NEWTOWN,2009,868.1,False,70846082.0,13238745.0,5626.98
NEWTOWN,2010,869.8,False,69998613.0,11984235.0,5534.24
NEWTOWN,2011,839.3000000000002,False,72045166.0,12282389.0,5567.79
NEWTOWN,2012,827.6,False,74459845.0,14748930.0,5423.83
NEWTOWN,2013,830.2000000000003,False,74874327.0,14999779.0,5189.01
NEWTOWN,2014,861.8000000000002,False,79695025.0,16438269.0,5019.93
NEWTOWN,2015,844.1,False,78608340.0,15304723.0,4857.14
NEWTOWN,2016,829.4000000000002,False,79390666.0,16346850.0,4677.36
NORFOLK,2007,32.5,False,4098774.0,855547.0,275.64
NORFOLK,2008,33.2,False,4548555.0,1641612.0,265.87
NORFOLK,2009,33.2,False,4071838.0,1015625.0,259.34
NORFOLK,2010,32.7,False,4117544.0,836224.0,252.58
NORFOLK,2011,32.599999999999994,False,4414170.0,911307.0,246.98
NORFOLK,2012,31.3,False,4437501.0,972549.0,228.02
NORFOLK,2013,30.7,False,4442161.0,945885.0,221.53
NORFOLK,2014,28.3,False,4516476.0,1014179.0,218.09
NORFOLK,2015,28.1,True,4588779.0,1041981.0,207.02
NORFOLK,2016,27.4,True,4469222.0,1069313.0,205.41
NORTH HAVEN,2007,510.9,False,41162636.0,6534654.0,3984.65
NORTH HAVEN,2008,521.0,False,43745733.0,8098936.0,3902.1
NORTH HAVEN,2009,528.4,False,45468390.0,9138538.0,3846.91
NORTH HAVEN,2010,519.8000000000002,False,45524362.0,8802832.0,3736.64
NORTH HAVEN,2011,510.0,False,47701735.0,8729212.0,3635.3
NORTH HAVEN,2012,508.5,False,49716236.0,10631965.0,3607.9
NORTH HAVEN,2013,501.80000000000007,False,50439271.0,10779393.0,3561.96
NORTH HAVEN,2014,497.1,False,53235992.0,10399054.0,3449.01
NORTH HAVEN,2015,507.1,False,54392877.0,10825225.0,3359.48
NORTH HAVEN,2016,494.4,False,55280150.0,11075271.0,3245.53
NORTH STONINGTON,2007,171.60000000000005,False,11367059.0,5238396.0,820.69
NORTH STONINGTON,2008,169.0,False,11524609.0,5604145.0,822.91
NORTH STONINGTON,2009,166.60000000000005,False,11613316.0,5753989.0,805.73
NORTH STONINGTON,2010,160.89999999999995,False,11909344.0,5581009.0,815.53
NORTH STONINGTON,2011,159.5,False,11853078.0,5723802.0,813.32
NORTH STONINGTON,2012,157.0,False,13260002.0,6324903.0,810.52
NORTH STONINGTON,2013,153.4,False,13413630.0,7005458.0,780.99
NORTH STONINGTON,2014,156.2,False,14097174.0,6418043.0,785.69
NORTH STONINGTON,2015,155.20000000000005,False,13634499.0,5623309.0,776.0599999999997
NORTH STONINGTON,2016,155.1,False,14169602.0,5698980.0,751.9199999999997
NORWALK,2007,1565.9,False,145969257.0,28182974.0,10822.43
NORWALK,2008,1602.5000000000002,False,153675894.0,28626555.0,10608.33
NORWALK,2009,1621.8000000000004,False,160083564.0,30386367.0,10806.39
NORWALK,2010,956.0,True,161411159.0,29162693.0,10941.9
NORWALK,2011,1595.1,False,164604885.0,30083768.0,11158.74
NORWALK,2012,988.8,True,173117163.0,35204996.0,11227.33
NORWALK,2013,909.6,True,174748185.0,38613793.0,11240.67
NORWALK,2014,1512.2999999999995,False,184591078.0,39957341.0,11290.18
NORWALK,2015,1530.1,False,190790463.0,42239791.0,11451.62
NORWALK,2016,2369.8,False,195581632.0,42252345.0,11539.75
NORWICH,2007,689.8999999999999,False,62507000.0,38859000.0,5609.38
NORWICH,2008,703.2,False,79020000.0,53803000.0,5590.52
NORWICH,2009,701.8000000000002,False,70164000.0,44021000.0,5578.01
NORWICH,2010,654.8000000000002,False,66152000.0,37742000.0,5451.35
NORWICH,2011,614.8,False,67160000.0,38103000.0,5396.19
NORWICH,2012,627.8000000000002,False,72021000.0,42703000.0,5381.0
NORWICH,2013,662.3,False,75394000.0,43580000.0,5412.87
NORWICH,2014,673.5,False,77381000.0,44891000.0,5380.28
NORWICH,2015,704.4,False,77145000.0,42763000.0,5372.71
NORWICH,2016,697.0,False,80621000.0,45537000.0,5267.78
OLD SAYBROOK,2007,285.6,False,18625046.0,2222643.0,1583.5
OLD SAYBROOK,2008,290.3,False,24270424.0,6744506.0,1626.56
OLD SAYBROOK,2009,286.6,False,21424705.0,2730064.0,1636.98
OLD SAYBROOK,2010,270.0,False,22057089.0,2689870.0,1600.8
OLD SAYBROOK,2011,283.2999999999999,False,22975131.0,2804695.0,1568.88
OLD SAYBROOK,2012,295.1,False,24144507.0,3610035.0,1539.31
OLD SAYBROOK,2013,300.0,False,24745084.0,3651327.0,1476.66
OLD SAYBROOK,2014,297.6,False,26165008.0,4106868.0,1417.35
OLD SAYBROOK,2015,291.4,False,27286135.0,5069967.0,1408.68
OLD SAYBROOK,2016,290.5,False,27971556.0,4562670.0,1351.24
ORANGE,2007,248.3,False,33059930.0,3071146.0,2551.31
